batch,kernel_time,flops,utils,kernel_name
508,498.89,239.17,0.76657,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8::Params)
512,498.6,241.19,0.77304,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8::Params)
516,658.61,184.02,0.58981,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
520,659.09,185.31,0.59394,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
524,659.06,186.75,0.59856,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
528,660.65,187.72,0.60167,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
532,661.97,188.76,0.605,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
536,661.7,190.26,0.60981,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
540,656.44,193.22,0.61929,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
544,656.85,194.53,0.62349,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
548,656.87,195.95,0.62804,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
552,660.22,196.38,0.62942,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
556,660.47,197.73,0.63375,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
560,660.17,199.24,0.63859,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
564,661.71,200.2,0.64167,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
568,660.83,201.89,0.64708,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
572,661.93,202.97,0.65054,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
576,663.58,203.88,0.65346,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
580,663.84,205.22,0.65776,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
584,663.96,206.59,0.66215,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
588,664.68,207.78,0.66596,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
592,664.14,209.37,0.67106,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
596,647.18,216.31,0.6933,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
600,650.19,216.75,0.69471,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
604,648.21,218.86,0.70147,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
608,648.37,220.26,0.70596,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
612,649.59,221.29,0.70926,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
616,649.66,222.71,0.71381,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
620,649.92,224.07,0.71817,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
624,650.62,225.27,0.72202,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
628,650.14,226.88,0.72718,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
632,649.98,228.38,0.73199,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
636,673.45,221.82,0.71096,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
640,673.07,223.34,0.71583,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
644,756.24,200.02,0.64109,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
648,756.7,201.14,0.64468,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
652,757.7,202.11,0.64779,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
656,757.8,203.33,0.6517,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
660,769.11,201.56,0.64603,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
664,769.84,202.59,0.64933,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
668,769.42,203.92,0.65359,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
672,766.19,206.01,0.66029,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
676,765.54,207.41,0.66478,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
680,774.4,206.25,0.66106,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
684,774.21,207.51,0.6651,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
688,774.9,208.54,0.6684,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
692,769.32,211.27,0.67715,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
696,769.71,212.39,0.68074,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
700,772.98,212.71,0.68176,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
704,776.52,212.95,0.68253,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
708,778.86,213.51,0.68433,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
712,779.21,214.62,0.68788,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
716,779.74,215.68,0.69128,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
720,779.98,216.82,0.69494,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
724,780.04,218.01,0.69875,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
728,778.33,219.69,0.70413,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
732,778.79,220.77,0.7076,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
736,775.64,222.88,0.71436,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
740,776.52,223.83,0.7174,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
744,779.8,224.1,0.71827,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
748,780.62,225.07,0.72138,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
752,771.66,228.9,0.73365,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
756,772.55,229.85,0.7367,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
760,779.18,229.1,0.73429,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
764,779.15,230.31,0.73817,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
768,780.75,231.05,0.74054,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
772,877.56,206.63,0.66228,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
776,877.66,207.67,0.66561,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
780,877.21,208.85,0.66939,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
784,877.59,209.83,0.67253,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
788,885.0,209.14,0.67032,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
792,885.24,210.14,0.67353,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
796,885.43,211.16,0.67679,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
800,885.62,212.17,0.68003,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
804,887.52,212.78,0.68199,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
808,887.3,213.89,0.68554,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
812,888.07,214.76,0.68833,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
816,901.87,212.52,0.68115,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
820,900.48,213.89,0.68554,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
824,896.16,215.97,0.69221,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
828,890.39,218.42,0.70006,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
832,890.75,219.39,0.70317,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
836,890.47,220.51,0.70676,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
840,891.17,221.39,0.70958,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
844,890.64,222.58,0.7134,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
848,890.48,223.68,0.71692,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
852,894.85,223.63,0.71676,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
856,894.61,224.74,0.72032,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
860,894.74,225.76,0.72359,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
864,894.95,226.76,0.72679,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
868,895.93,227.56,0.72936,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
872,901.23,227.26,0.7284,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
876,901.15,228.33,0.73183,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
880,900.56,229.52,0.73564,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
884,900.78,230.51,0.73881,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
888,900.83,231.54,0.74212,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
892,900.73,232.6,0.74551,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
896,897.69,234.44,0.75141,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
900,985.86,214.42,0.68724,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
904,985.71,215.41,0.69042,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
908,975.12,218.71,0.70099,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
912,975.52,219.59,0.70381,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
916,975.38,220.58,0.70699,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
920,975.9,221.43,0.70971,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
924,997.49,217.58,0.69737,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
928,997.51,218.51,0.70035,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
932,1009.56,216.84,0.695,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
936,1010.05,217.66,0.69763,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
940,999.52,220.89,0.70798,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
944,997.45,222.29,0.71247,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
948,991.33,224.61,0.7199,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
952,986.72,226.62,0.72635,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
956,986.74,227.56,0.72936,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
960,986.95,228.47,0.73228,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
964,987.13,229.38,0.73519,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
968,987.34,230.28,0.73808,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
972,986.56,231.41,0.7417,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
976,988.21,231.98,0.74353,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
980,987.14,233.18,0.74737,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
984,999.2,231.31,0.74138,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
988,1000.08,232.04,0.74372,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
992,1011.06,230.45,0.73862,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
996,1010.56,231.5,0.74199,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1000,1021.33,229.98,0.73712,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1004,1021.55,230.85,0.7399,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1008,1021.8,231.71,0.74266,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1012,1021.6,232.67,0.74574,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1016,1021.44,233.63,0.74881,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1020,1022.13,234.39,0.75125,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1024,1012.44,237.56,0.76141,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1028,1126.25,214.39,0.68715,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1032,1112.9,217.81,0.69811,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1036,1113.04,218.62,0.70071,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1040,1126.16,216.91,0.69522,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1044,1126.2,217.74,0.69788,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1048,1138.7,216.17,0.69285,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1052,1139.32,216.88,0.69513,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1056,1139.13,217.74,0.69788,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1060,1139.21,218.55,0.70048,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1064,1139.4,219.34,0.70301,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1068,1139.48,220.15,0.70561,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1072,1139.49,220.97,0.70824,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1076,1139.54,221.78,0.71083,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1080,1139.53,222.61,0.71349,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1084,1130.53,225.21,0.72183,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1088,1113.33,229.54,0.73571,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1092,1114.09,230.22,0.73788,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1096,1114.45,230.99,0.74035,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1100,1122.64,230.14,0.73763,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1104,1127.16,230.05,0.73734,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1108,1160.18,224.32,0.71897,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1112,1167.11,223.79,0.71728,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1116,1210.45,216.55,0.69407,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1120,1210.75,217.28,0.69641,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1124,1210.39,218.12,0.6991,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1128,1210.47,218.88,0.70154,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1132,1195.03,222.49,0.71311,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1136,1195.79,223.14,0.71519,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1140,1182.1,226.52,0.72603,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1144,1176.78,228.34,0.73186,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1148,1168.79,230.7,0.73942,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1152,1160.0,233.26,0.74763,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1156,1265.1,214.63,0.68792,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1160,1281.15,212.67,0.68163,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1164,1280.21,213.56,0.68449,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1168,1265.08,216.86,0.69506,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1172,1265.03,217.61,0.69747,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1176,1264.49,218.44,0.70013,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1180,1252.66,221.26,0.70917,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1184,1249.79,222.52,0.71321,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1188,1280.49,217.92,0.69846,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1192,1280.66,218.62,0.70071,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1196,1280.49,219.38,0.70314,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1200,1276.08,220.88,0.70795,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1204,1264.6,223.63,0.71676,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1208,1254.67,226.14,0.72481,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1212,1250.15,227.71,0.72984,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1216,1280.46,223.06,0.71494,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1220,1287.92,222.49,0.71311,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1224,1273.35,225.78,0.72365,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1228,1273.89,226.42,0.72571,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1232,1273.27,227.27,0.72843,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1236,1271.32,228.36,0.73192,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1240,1271.21,229.11,0.73433,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1244,1298.64,225.0,0.72115,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1248,1300.16,225.46,0.72263,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1252,1300.78,226.07,0.72458,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1256,1302.03,226.58,0.72622,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1260,1302.61,227.2,0.72821,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1264,1302.79,227.89,0.73042,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1268,1302.86,228.6,0.73269,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1272,1295.4,230.64,0.73923,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1276,1280.8,234.0,0.75,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1280,1265.27,237.62,0.7616,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1284,1378.45,218.79,0.70125,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1288,1379.04,219.37,0.70311,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1292,1378.79,220.1,0.70545,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1296,1366.88,222.7,0.71378,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1300,1346.95,226.69,0.72657,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1304,1395.55,219.47,0.70343,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1308,1392.35,220.65,0.70721,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1312,1363.05,226.08,0.72462,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1316,1362.9,226.8,0.72692,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1320,1363.18,227.44,0.72897,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1324,1363.51,228.07,0.73099,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1328,1362.79,228.88,0.73359,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1332,1362.87,229.56,0.73577,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1336,1363.06,230.22,0.73788,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1340,1363.04,230.91,0.7401,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1344,1395.74,226.17,0.7249,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1348,1384.81,228.64,0.73282,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1352,1381.17,229.92,0.73692,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1356,1399.7,227.55,0.72933,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1360,1400.3,228.12,0.73115,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1364,1401.33,228.62,0.73276,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1368,1389.96,231.17,0.74093,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1372,1386.47,232.43,0.74497,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1376,1434.67,225.28,0.72205,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1380,1432.22,226.32,0.72538,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1384,1411.16,230.36,0.73833,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1388,1409.47,231.3,0.74135,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1392,1409.49,231.97,0.74349,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1396,1409.49,232.63,0.74561,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1400,1398.32,235.16,0.75372,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1404,1392.96,236.74,0.75878,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1408,1430.95,231.11,0.74074,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1412,1543.32,214.9,0.68878,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1416,1530.48,217.31,0.69651,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
1420,1530.48,217.93,0.69849,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_nn
